Id,Name,CourseCode,CourseUnit,Semester,Description,courseCategory,DegreeId,DepartmentId,LevelId,Status,Prerequisite,InstitutionProviderId,CreatedDate,UpdatedDate
2692,Clinical Theology,RCS4104,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2693,Ecclesiology,RCS4105,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2694,Hermeneutics and Exegesis,RCS4106,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2695,Hebrew Exegesis,RCS4201,3,2,,0,2,20,4,,,,1900-01-01,1900-01-02
2696,New Testament Theology,RCS4202,3,2,,0,2,20,4,,,,1900-01-01,1900-01-02
2697,Christian Theology in Africa,RCS4203,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2698,History of Indigenous Churches in West Africa,RCS4204,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2699,Studies in the Epistles II,RCS4205,3,2,,0,2,20,4,,,,1900-01-01,1900-01-02
2700,Pentecostal and Charismatic Christianity in Nigeria,RCS4206,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2701,Poetical Books of the Old Testament,RCS4207,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2702,Leadership in the New Testament,RCS4208,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2703,Long Essay,RCS4209,6,2,,0,2,20,4,,,,1900-01-01,1900-01-02
2704,Introduction to the study of Religion,RES1101,3,1,,0,2,20,1,,,,1900-01-01,1900-01-02
2705,Introduction to Islam,RES1102,3,1,,2,2,20,1,,,,1900-01-01,1900-01-02
2706,Religion and Issues in Medical Ethics,RES1104,3,1,,2,2,20,1,,,,1900-01-01,1900-01-02
2707,Attitudes Towards Other Religions,RES1201,3,2,,2,2,20,1,,,,1900-01-01,1900-01-02
2708,Introduction to Religious Ethics,RES1202,3,2,,0,2,20,1,,,,1900-01-01,1900-01-02
2709,Introduction to the Quran,RES1203,3,2,,0,2,20,1,,,,1900-01-01,1900-01-02
2710,A Survey of African Traditional Religion,RES2101,3,1,,0,2,20,2,,,,1900-01-01,1900-01-02
2711,Expansion of Islam In The Early Period,RES2102,3,1,,2,2,20,2,,,,1900-01-01,1900-01-02
2712,Introduction to Comparative Religion,RES2103,3,1,,2,2,20,2,,,,1900-01-01,1900-01-02
2713,Introduction to Sociology of Religion,RES2104,3,1,,2,2,20,2,,,,1900-01-01,1900-01-02
2714,African Traditional Religion and Culture,RES2201,3,2,,0,2,20,2,,,,1900-01-01,1900-01-02
2715,The Expansion of Islam In West Africa,RES2202,3,2,,2,2,20,2,,,,1900-01-01,1900-01-02
2716,Introduction to Philosophy of Religion,RES2203,3,2,,2,2,20,2,,,,1900-01-01,1900-01-02
2717,History and Theology of Hinduism,RES2204,3,2,,2,2,20,2,,,,1900-01-01,1900-01-02
2718,Introduction to African Traditional Religion and Science,RES2205,3,2,,2,2,20,2,,,,1900-01-01,1900-01-02
2719,The Spirit World of the Africans,RES3101,3,1,,2,2,20,3,,,,1900-01-01,1900-01-02
2720,Early Muslim Sects,RES3102,3,1,,0,2,20,3,,,,1900-01-01,1900-01-02
2721,Research Methods in Religious Studies,RES3103,3,1,,2,2,20,3,,,,1900-01-01,1900-01-02
2722,Religious Contacts in West Africa,RES3104,3,1,,2,2,20,3,,,,1900-01-01,1900-01-02
2723,Religion and Social Change,RES3105,3,1,,2,2,20,3,,,,1900-01-01,1900-01-02
2724,Yoruba Religion,RES3106,3,1,,2,2,20,3,,,,1900-01-01,1900-01-02
2725,Mystics in Religion,RES3107,3,1,,0,2,20,3,,,,1900-01-01,1900-01-02
2726,"Religion of China,Taoism,Buddhism",RES3108,3,1,,2,2,20,3,,,,1900-01-01,1900-01-02
2727,Music and Religious Experience,RES3109,3,1,,2,2,20,3,,,,1900-01-01,1900-01-02
2728,Human Personalities and Values,RES3201,3,2,,2,2,20,3,,,,1900-01-01,1900-01-02
2729,Phenomenology of Religion,RES3202,3,2,,2,2,20,3,,,,1900-01-01,1900-01-02
2730,Philosophy of Religion: God and Modern Man,RES3203,3,2,,0,2,20,3,,,,1900-01-01,1900-01-02
2731,Religious Relation and Radicalism,RES3204,3,2,,2,2,20,3,,,,1900-01-01,1900-01-02
2732,Psychology of Religion,RES3205,3,2,,2,2,20,3,,,,1900-01-01,1900-01-02
2733,Interaction of Religions in Nigeria,RES3206,3,2,,2,2,20,3,,,,1900-01-01,1900-01-02
2734,Influence of Greek Philosophy on Islam,RES3207,3,2,,2,2,20,3,,,,1900-01-01,1900-01-02
2735,God and Cultic Practices in African Traditional Religion,RES4101,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2736,Comparative Ethics in a Pluralistic Society,RES4103,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2737,Principles and Practices of Religious Dialogue,RES4104,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2738,New Religious Movements in Nigeria,RES4105,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2739,Medicine and Magic in African Traditional Religion,RES4106,3,1,,0,2,20,4,,,,1900-01-01,1900-01-02
2740,African Traditional Religion and Conflict Resolution,RES4107,3,1,,2,2,20,4,,,,1900-01-01,1900-01-02
2741,Religion and the Nigerian Nation,RES4201,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2742,Sharia in Nigeria,RES4202,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2743,The Problem of Evil,RES4203,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2744,African Traditional Religion and Development,RES4204,3,2,,2,2,20,4,,,,1900-01-01,1900-01-02
2745,Statistics for MS 1,SMS1101,3,1,,0,2,23,1,,,,1900-01-01,1900-01-02
2746,Mathematics for MS 1,SMS1103,3,1,,0,2,23,1,,,,1900-01-01,1900-01-02
2747,Statistics for MS II,SMS1202,3,2,,0,2,23,1,,,,1900-01-01,1900-01-02
2748,Mathematics for MS II,SMS1204,3,2,,0,2,23,1,,,,1900-01-01,1900-01-02
2749,Introduction to Statistics ,STA1101,2,1,,0,2,29,1,,,,1900-01-01,1900-01-02
2750,Descriptive Statistics,STA111,3,1,,1,2,29,1,,,,1900-01-01,1900-01-02
2751,Probability I,STA112,3,2,,0,2,29,1,,,,1900-01-01,1900-01-02
2752,Probability I,STA1201,2,2,,0,2,29,1,,,,1900-01-01,1900-01-02
2753,Laboratory Practise for Descriptive Statistics,STA1203,1,2,,0,2,29,1,,,,1900-01-01,1900-01-02
2754,Probability II,STA2102,2,1,,0,2,29,2,,STA1201,,1900-01-01,1900-01-02
2755,Laboratory Practice for Statistical Inference 1 ,STA2103,1,1,,0,2,29,2,,,,1900-01-01,1900-01-02
2756,Statistics for Earth Sciences,STA2105,1,1,,1,2,29,2,,,,1900-01-01,1900-01-02
2757,Statistics for Agricultural & Biological Sciences,STA2107,2,2,,1,2,29,2,,,,1900-01-01,1900-01-02
2758,Introduction to Social and Economic Statistics,STA2110,2,1,,1,2,29,2,,,,1900-01-01,1900-01-02
2759,Survey Methods and Sampling Theory I,STA2201,2,2,,0,2,29,2,,,,1900-01-01,1900-01-02
2760,Statistics for Physical Sciences I,STA2203,2,2,,2,2,29,2,,,,1900-01-01,1900-01-02
2761,Statistics for Physical Sciences II,STA2204,2,2,,2,2,29,2,,,,1900-01-01,1900-01-02
2762,Statistics for Physical Sciences and Engineering,STA2210,2,2,,2,2,29,2,,,,1900-01-01,1900-01-02
2763,Statistics for Physical Sciences and Engineering,STA2210,2,2,,1,2,29,2,,,,1900-01-01,1900-01-02
2764,Statistics for Physical Sciences and Engineering R,STA2210,2,2,,0,2,29,2,,,,1900-01-01,1900-01-02
2765,Statistical Inference,STA2212,3,2,,0,2,29,2,,STA1101,,1900-01-01,1900-01-02
2766,SIWES I,STA2299,3,2,,0,2,29,2,,,,1900-01-01,1900-01-02
2767,Lab/Field for sampling,STA3101,2,1,,0,2,29,3,,,,1900-01-01,1900-01-02
2768,Operation Research,STA3103,3,1,,0,2,29,3,,,,1900-01-01,1900-01-02
2769,Regression Analysis,STA3105,3,1,,0,2,29,3,,,,1900-01-01,1900-01-02
2770,Sampling Theory and Survey Methods,STA3107,3,1,,0,2,29,3,,,,1900-01-01,1900-01-02
2771,Statistical Inference II,STA3109,3,1,,1,2,29,3,,,,1900-01-01,1900-01-02
2772,Distribution Theory,STA3111,3,1,,0,2,29,3,,,,1900-01-01,1900-01-02
2773,Laboratory for Operation Research,STA3113,1,1,,0,2,29,3,,,,1900-01-01,1900-01-02
2774,Probability III,STA3115,3,1,,2,2,29,3,,,,1900-01-01,1900-01-02
2775,Econometrics Methods,STA3127,3,1,,0,2,29,3,,,,1900-01-01,1900-01-02
2776,Industrial Statistics,STA3129,3,1,,2,2,29,3,,,,1900-01-01,1900-01-02
2777,Statistical Computing,STA3202,2,2,,0,2,29,3,,MTH2103,,1900-01-01,1900-01-02
2778,Decision Theory,STA3204,3,2,,0,2,29,3,,STA3103,,1900-01-01,1900-01-02
2779,Laboratory Practice for Operations Research,STA3206,2,2,,0,2,29,3,,,,1900-01-01,1900-01-02
2780,Laboratory Practice for Demography,STA3208,2,2,,0,2,29,3,,,,1900-01-01,1900-01-02
2781,Demography I,STA3210,3,2,,1,2,29,3,,,,1900-01-01,1900-01-02
2782,Biometric Methods II,STA3212,3,2,,2,2,29,3,,,,1900-01-01,1900-01-02
2783,Industrial Attachment,STA3297,3,2,,0,2,29,3,,,,1900-01-01,1900-01-02
2784,SIWES II,STA3299,3,2,,0,2,29,3,,,,1900-01-01,1900-01-02
2785,Statistical Computing,STA4102,2,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2786,Stochastic Process,STA4103,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2787,Stochastic Process,STA4103,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2788,Time Series Analysis,STA4105,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2789,Time Series Analysis,STA4105,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2790,Statistical Quality Control,STA4106,2,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2791,Statistical Quality Control,STA4106,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2792,Design and Analysis of Experiment,STA4107,2,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2793,Design and Analysis of Experiment,STA4107,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2794,Laboratory for Quality Control,STA4108,2,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2795,Laboratory Practice for Quality Control,STA4108,2,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2796,Laboratory Practice / Field Work for Experimental Design,STA4109,2,1,,1,2,29,4,,,,1900-01-01,1900-01-02
2797,Biometry ,STA4111,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2798,Biometry II,STA4111,3,1,,1,2,29,4,,,,1900-01-01,1900-01-02
2799,Distribution Theory II,STA4112,3,1,,2,2,29,4,,STA3111,,1900-01-01,1900-01-02
2800,Operations Research II,STA4113,3,1,,2,2,29,4,,STA3103,,1900-01-01,1900-01-02
2801,Stochastic Modeling,STA4123,3,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2802,Stochastic Modelling,STA4123,3,1,,2,2,29,4,,,,1900-01-01,1900-01-02
2803,Seminar,STA4199,1,1,,0,2,29,4,,,,1900-01-01,1900-01-02
2804,Demography II,STA4202,2,2,,1,2,29,4,,STA3210,,1900-01-01,1900-01-02
2805,Laboratory for Demography,STA4203,2,2,,0,2,29,4,,,,1900-01-01,1900-01-02
2806,Non-Parametric Measures,STA4205,2,2,,1,2,29,4,,,,1900-01-01,1900-01-02
2807,Bayesian Inference and Decision Theory,STA4206,2,2,,1,2,29,4,,STA3111,,1900-01-01,1900-01-02
2808,Laboratory Practice for Non-Parametric Measures,STA4207,1,2,,0,2,29,4,,STA2210,,1900-01-01,1900-01-02
2809,Multivariate Data Analysis,STA4208,2,2,,0,2,29,4,,"MTH2102,S",,1900-01-01,1900-01-02
2810,Multivariate  Analysis,STA4209,3,2,,0,2,29,4,,,,1900-01-01,1900-01-02
2811,Actuarial Statistics,STA4210,3,2,,2,2,29,4,,,,1900-01-01,1900-01-02
2812,Decision Theory,STA4212,3,2,,0,2,29,4,,,,1900-01-01,1900-01-02
2813,Probability IV,STA4213,3,2,,2,2,29,4,,,,1900-01-01,1900-01-02
2814,Non-Parametric Measure,STA4223,3,2,,0,2,29,4,,,,1900-01-01,1900-01-02
2815,Laboratory Practice for Non-Parametric Measure,STA4234,2,2,,0,2,29,4,,,,1900-01-01,1900-01-02
2816,Final Year Project,STA4299,6,2,,0,2,29,4,,,,1900-01-01,1900-01-02
2817,Introduction to Surveying and Geoinformatics,SVG101,1,1,,0,2,33,1,,,,1900-01-01,1900-01-02
2818,Introduction to Surveying and Geoinformatics,SVG1101,2,1,,0,2,33,1,,,,1900-01-01,1900-01-02
2819,Map Reading and Interpretation,SVG1102,2,1,,0,2,33,1,,,,1900-01-01,1900-01-02
2820,Surveying Instrumentation I,SVG1201,2,2,,0,2,33,1,,,,1900-01-01,1900-01-02
2821,Nigerian Peoples and Culture,SVG1202,2,2,,0,2,33,1,,,,1900-01-01,1900-01-02
2822,Basic Surveying I,SVG2101,2,1,,0,2,33,2,,,,1900-01-01,1900-01-02
2823,Field Astronomy,SVG2102,2,1,,0,2,33,2,,,,1900-01-01,1900-01-02
2824,Cadastral Surveying I,SVG2103,2,1,,0,2,33,2,,,,1900-01-01,1900-01-02
2825,Elementary Cartography,SVG2104,2,1,,0,2,33,2,,,,1900-01-01,1900-01-02
2826,Engineering Surveying I,SVG2105,2,1,,0,2,33,2,,,,1900-01-01,1900-01-02
2827,Surveying Computations,SVG2106,2,1,,0,2,33,2,,,,1900-01-01,1900-01-02
2828,Surveying Instrumentation II,SVG2107,2,1,,0,2,33,2,,,,1900-01-01,1900-01-02
2829,Cadastral Surveying II,SVG2201,2,2,,0,2,33,2,,,,1900-01-01,1900-01-02
2830,Photogrammetry I,SVG2202,2,2,,0,2,33,2,,,,1900-01-01,1900-01-02
2831,Computer Application in Surveying,SVG2203,2,2,,0,2,33,2,,,,1900-01-01,1900-01-02
2832,Basic Surveying II,SVG2204,2,2,,0,2,33,2,,,,1900-01-01,1900-01-02
2833,Engineering Surveying II,SVG2205,2,2,,0,2,33,2,,,,1900-01-01,1900-01-02
2834,Geodetic Astronomy,SVG2206,2,2,,0,2,33,2,,,,1900-01-01,1900-01-02
2835,Electronic Surveying,SVG2207,2,2,,0,2,33,2,,,,1900-01-01,1900-01-02
2836,Photogrammetry II,SVG3101,2,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2837,Mining and Special Survey,SVG3102,2,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2838,Cadastral Surveying III,SVG3103,3,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2839,Adjustment Computation I,SVG3104,2,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2840,Geographic Information System I,SVG3105,2,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2841,Geophysical Surveying ,SVG3106,2,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2842,Safety and Swimming,SVG3107,2,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2843,Remote Sensing I,SVG3108,2,1,,0,2,33,3,,,,1900-01-01,1900-01-02
2844,Surveying Methods and Sampling Theory,SVG3109,2,1,,2,2,33,3,,,,1900-01-01,1900-01-02
2845,Remote Sensing II,SVG3201,2,2,,0,2,33,3,,,,1900-01-01,1900-01-02
2846,Topographic Surveying,SVG3202,2,2,,0,2,33,3,,,,1900-01-01,1900-01-02
2847,Geodetic Surveying ,SVG3203,2,2,,0,2,33,3,,,,1900-01-01,1900-01-02
2848,Geographic Information System II,SVG3204,2,2,,0,2,33,3,,,,1900-01-01,1900-01-02
2849,Surveying  Camping ,SVG3205,2,2,,0,2,33,3,,,,1900-01-01,1900-01-02
2850,Adjustment Computation II,SVG3206,2,2,,0,2,33,3,,,,1900-01-01,1900-01-02
2851,Introduction to Spatial Statistics,SVG3207,2,2,,0,2,33,3,,,,1900-01-01,1900-01-02
2852,Foreign Language: French / Chinese / etc,SVG3208,2,2,,2,2,33,3,,,,1900-01-01,1900-01-02
2853,Hydrographic Surveying I,SVG4101,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2854,Map Projection,SVG4102,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2855,Introduction to GNSS Theory and Applications,SVG4103,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2856,Photogrammetry III,SVG4104,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2857,Research Methods ,SVG4105,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2858,Potential Theory and Spherical Harmonics,SVG4106,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2859,Marine Surveying ,SVG4107,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2860,Introduction to Land Information System,SVG4108,2,1,,0,2,33,4,,,,1900-01-01,1900-01-02
2861,Industrial training assessed by based supervisor and visiting University staff ,SVG4201,2,2,,0,2,33,4,,,,1900-01-01,1900-01-02
2862,Industrial training assessed by ACU Supervisor,SVG4202,4,2,,0,2,33,4,,,,1900-01-01,1900-01-02
2863,Students report and seminar presentation ,SVG4203,9,2,,0,2,33,4,,,,1900-01-01,1900-01-02
2864,Aerial Triangulation ,SVG5101,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2865,Hydrographic Surveying II,SVG5102,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2866,Photogrammetry IV,SVG5103,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2867,Physical Geodesy,SVG5104,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2868,Project Management in Surveying Practices,SVG5105,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2869,Surveying Professional Practices and Ethics,SVG5106,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2870,Digital Terrain Modelling,SVG5107,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2871,Introduction to Coastal Mapping and Management,SVG5108,2,1,,0,2,33,5,,,,1900-01-01,1900-01-02
2872,Mathematical Geodesy,SVG5109,2,1,,2,2,33,5,,,,1900-01-01,1900-01-02
2873,Geophysical Surveying I,SVG5110,2,1,,2,2,33,5,,,,1900-01-01,1900-01-02
2874,Satellite Geodesy,SVG5201,2,2,,0,2,33,5,,,,1900-01-01,1900-01-02
2875,Geometric Geodesy,SVG5202,2,2,,0,2,33,5,,,,1900-01-01,1900-01-02
2876,Adjustment and Optimization,SVG5203,2,2,,0,2,33,5,,,,1900-01-01,1900-01-02
2877,Data Quality and Structure,SVG5204,2,2,,0,2,33,5,,,,1900-01-01,1900-01-02
2878,Survey Laws and Regulations,SVG5205,2,2,,0,2,33,5,,,,1900-01-01,1900-01-02
2879,Database Modelling,SVG5206,2,2,,2,2,33,5,,,,1900-01-01,1900-01-02
2880,GIS Tools and Applications,SVG5207,2,2,,2,2,33,5,,,,1900-01-01,1900-01-02
2881,Project Dissertation ,SVG5299,6,2,,0,2,33,5,,,,1900-01-01,1900-01-02
2882,Planning Principles and Practice,URP2101,2,1,,2,2,33,2,,,,1900-01-01,1900-01-02
2883,Urban Land Economics,URP2201,2,2,,2,2,33,2,,,,1900-01-01,1900-01-02
2884,Enviromental Law ,URP5101,2,1,,2,2,33,5,,,,1900-01-01,1900-01-02
2885,Politics of Development ,URP5102,2,1,,2,2,33,5,,,,1900-01-01,1900-01-02
2886,Introduction to Agricultural Economics I,AEE2101,2,1,,0,2,1,2,,,,1900-01-01,1900-01-02
2887,Introduction to Agricultural Economics II,AEE2201,2,2,,0,2,1,2,,,,1900-01-01,1900-01-02
2888,Introduction to Agricultural Extension II,AEE2202,2,2,,0,2,1,2,,,,1900-01-01,1900-01-02
2889,Applications of Computer to Agricultural Production,AEE3104,2,1,,0,2,1,3,,,,1900-01-01,1900-01-02
2890,Entrepreneurship in Agriculture ,AEE3201,2,2,,0,2,1,3,,,,1900-01-01,1900-01-02
2891,Rural Community Development ,AEE5115,2,1,,0,2,1,5,,,,1900-01-01,1900-01-02
2892,Farm management information system,AEE5205,2,2,,0,2,1,5,,,,1900-01-01,1900-01-02
2893,Seminar,AEE5298,2,2,,0,2,1,5,,,,1900-01-01,1900-01-02
2894,General Agriculture I (Crops),CAS2101,2,1,,0,2,2,2,,,,1900-01-01,1900-01-02
2895,Anatomy and Physiology of Farm Animals,CAS2102,2,1,,0,2,2,2,,,,1900-01-01,1900-01-02
2896,Basic Agro-Climatology and Meteorology,CAS2106,2,1,,0,2,2,2,,,,1900-01-01,1900-01-02
2897,General Agriculture II (Animals),CAS2201,2,2,,0,2,2,2,,,,1900-01-01,1900-01-02
2898,Introduction to Crop Protection,CAS2204,2,2,,0,2,2,2,,,,1900-01-01,1900-01-02
2899,Introductory Agricultural Genetics,CAS3203,2,2,,0,2,2,3,,,,1900-01-01,1900-01-02
2900,Introduction to Agricultural Biotechnology,CAS3207,2,2,,0,2,2,3,,,,1900-01-01,1900-01-02
2901,"Agricultural Products,Processing and Storage ",CAS4104,2,1,,0,2,2,4,,,,1900-01-01,1900-01-02
2902,Chemistry and Nutritive Value of Nigeria's Feeds,CAS5106,2,1,,1,2,2,5,,,,1900-01-01,1900-01-02
2903,Principles of Plant Breeding,CAS5116,2,1,,1,2,2,5,,,,1900-01-01,1900-01-02
2904,Advance Crop Protection I,CAS5117,2,1,,1,2,2,5,,,,1900-01-01,1900-01-02
2905,Ruminant Production ,CAS5202,2,2,,0,2,2,5,,,,1900-01-01,1900-01-02
2906,Nutrition in Ruminant and Monogastric Animals,CAS5203,2,2,,0,2,2,5,,,,1900-01-01,1900-01-02
2907,Climate Change and dry land farming,CAS5217,2,2,,2,2,2,5,,,,1900-01-01,1900-01-02
2908,Computer Performance & Evaluation ,CSC4110,3,1,,0,2,24,4,,,,1900-01-01,1900-01-02
2909,Computer Workshop Practice VII,CSC4111,1,1,,0,2,24,4,,,,1900-01-01,1900-01-02
2910,Artificial Intelligence & Expert Systems,CSC4112,3,1,,0,2,24,4,,,,1900-01-01,1900-01-02
2911,Operations Research II,CSC4113,2,1,,0,2,24,4,,,,1900-01-01,1900-01-02
2912,Systems Programming,CSC4114,3,1,,0,2,24,4,,,,1900-01-01,1900-01-02
2913,Human Computer Interaction,CSC4115,3,1,,2,2,24,4,,,,1900-01-01,1900-01-02
2914,Grid Computing & Cloud Computing,CSC4208,3,2,,2,2,24,4,,,,1900-01-01,1900-01-02
2915,Ethical Issues in Computing,CSC4210,3,2,,0,2,24,4,,,,1900-01-01,1900-01-02
2916,Distributed Systems,CSC4212,3,2,,2,2,24,4,,,,1900-01-01,1900-01-02
2917,Principles of Urban and Regional Planning I,ESM3105,2,1,,0,2,16,3,,,,1900-01-01,1900-01-02
2918,Principles of Taxation and Rating I,ESM3107,2,1,,0,2,16,3,,,,1900-01-01,1900-01-02
2919,Arbitration and Awards,ESM3109,2,1,,0,2,16,3,,,,1900-01-01,1900-01-02
2920,Estate Surveying Studio I,ESM3111,2,1,,0,2,16,3,,,,1900-01-01,1900-01-02
2921,Landscape Management,ESM3115,2,1,,2,2,16,3,,,,1900-01-01,1900-01-02
2922,Principles of Valuation II,ESM3202,3,2,,0,2,16,3,,,,1900-01-01,1900-01-02
2923,Principles of Urban and Regional Planning II,ESM3206,2,2,,0,2,16,3,,,,1900-01-01,1900-01-02
2924,Principles of Taxation and Rating II,ESM3208,2,2,,0,2,16,3,,,,1900-01-01,1900-01-02
2925,Adminstrative Law,ESM3210,2,2,,0,2,16,3,,,,1900-01-01,1900-01-02
2926,Estate Surveying Studio II,ESM3212,2,2,,0,2,16,3,,,,1900-01-01,1900-01-02
2927,Comparative Land Policies,ESM3214,2,2,,0,2,16,3,,,,1900-01-01,1900-01-02
2928,Building Economics II,ESM3216,2,2,,2,2,16,3,,,,1900-01-01,1900-01-02
2929,Public Health Engineering,ESM3218,2,2,,2,2,16,3,,,,1900-01-01,1900-01-02
2930,Principles of Property Management,ESM4103,2,1,,0,2,16,4,,,,1900-01-01,1900-01-02
2931,Estate and Development Finance,ESM4105,4,1,,0,2,16,4,,,,1900-01-01,1900-01-02
2932,Urban Economics,ESM4109,2,1,,0,2,16,4,,,,1900-01-01,1900-01-02
2933,Real estate Project Management,ESM4111,2,1,,0,2,16,4,,,,1900-01-01,1900-01-02
2934,Computer Application to Real Estate Management,ESM4115,1,1,,0,2,16,4,,,,1900-01-01,1900-01-02
2935,ACU Staff Site Supervisor's Assessment,ESM4202,2,2,,0,2,16,4,,,,1900-01-01,1900-01-02
2936,Industrial - Based Supervisor's Assessment,ESM4204,4,2,,0,2,16,4,,,,1900-01-01,1900-01-02
2937,Student's Report and Seminar presentation,ESM4206,4,2,,0,2,16,4,,,,1900-01-01,1900-01-02
2938,Facilities Management,ESM5111,2,1,,0,2,16,5,,,,1900-01-01,1900-01-02
2939,Porfolio Management,ESM5113,2,1,,0,2,16,5,,,,1900-01-01,1900-01-02
2940,Applied Urban and Regional Planning I,ESM5115,2,1,,0,2,16,5,,,,1900-01-01,1900-01-02
2941,Project Dissertation I,ESM5117,3,1,,0,2,16,5,,,,1900-01-01,1900-01-02
2942,Advanced Valuation II,ESM5202,3,2,,0,2,16,5,,,,1900-01-01,1900-01-02
2943,Professional Practice & Code of Conduct,ESM5210,2,2,,0,2,16,5,,,,1900-01-01,1900-01-02
2944,Environmental Impact Assesment,ESM5212,2,2,,0,2,16,5,,,,1900-01-01,1900-01-02
2945,Environmental Valuation and Management,ESM5214,2,2,,0,2,16,5,,,,1900-01-01,1900-01-02
2946,Applied Urban and Regional Planning II,ESM5216,2,2,,0,2,16,5,,,,1900-01-01,1900-01-02
2947,Project Dissertation II,ESM5218,3,2,,0,2,16,5,,,,1900-01-01,1900-01-02
2948,"Principles of Measurement,Quantities and Estimates",FES4101,2,1,,2,2,15,4,,,,1900-01-01,1900-01-02
2949,Natural Resources and Environmental Planning,FES4103,2,1,,2,2,16,4,,,,1900-01-01,1900-01-02
2950,Teenage Counselling,GCE4201,2,2,,0,2,9,4,,,,1900-01-01,1900-01-02
2951,XXXXXXX,GEY3205,0,2,,0,2,27,3,,,,1900-01-01,1900-01-02
2952,XXXXXXX,ICH3299,0,2,,0,2,25,3,,,,1900-01-01,1900-01-02
2953,Administrative Law 11,IRP2201,2,2,,2,2,23,2,,,,1900-01-01,1900-01-02
2954,Public Enterprises Management,IRP2202,2,2,,1,2,23,2,,,,1900-01-01,1900-01-02
2955,Democratic Studies,IRP3102,2,1,,1,2,23,3,,,,1900-01-01,1900-01-02
2956,Public Relations in Organization,IRP3103,2,1,,1,2,23,3,,,,1900-01-01,1900-01-02
2957,Performance Management,IRP3201,2,2,,0,2,23,3,,,,1900-01-01,1900-01-02
2958,Taxation,IRP3202,2,2,,0,2,23,3,,,,1900-01-01,1900-01-02
2959,State and Economy,IRP3203,2,2,,2,2,23,3,,,,1900-01-01,1900-01-02
2960,Public Policy Marketing Analysis,IRP4101,3,1,,0,2,23,4,,,,1900-01-01,1900-01-02
2961,Social Welfare Administration in Nigeria,IRP4103,3,1,,0,2,23,4,,,,1900-01-01,1900-01-02
2962,Trade Unions and Employers Association,IRP4104,2,1,,0,2,23,4,,,,1900-01-01,1900-01-02
2963,Performance Appraisal and Compensation,IRP4105,3,1,,0,2,23,4,,,,1900-01-01,1900-01-02
2964,Conflict and Conclict Resolution in the Work place,IRP4201,3,2,,0,2,23,4,,,,1900-01-01,1900-01-02
2965,Training and Development,IRP4202,3,2,,1,2,23,4,,,,1900-01-01,1900-01-02
2966,Comparative Labour Movement,IRP4204,3,2,,1,2,23,4,,,,1900-01-01,1900-01-02
